,Ticker,Datetime,Dividends,Close
4,BRLA11,2021-01,0.63,18.0
5,BRLA11,2021-02,0.97,18.0
6,BRLA11,2021-03,0.97,18.0
7,BRLA11,2021-04,0.98,18.0
8,BRLA11,2021-05,0.97,18.0
9,BRLA11,2021-06,1.04,18.0
10,BRLA11,2021-07,1.4,18.0
11,BRLA11,2021-08,0.98,18.0
12,BRLA11,2021-09,0.98,18.0
13,BRLA11,2021-10,0.96,147.0
14,BRLA11,2021-11,0.98,135.0
15,BRLA11,2021-12,0.99,147.0
16,BRLA11,2022-01,0.98,150.0
17,BRLA11,2022-02,0.98,148.0
18,BRLA11,2022-03,1.05,149.0
19,BRLA11,2022-04,1.06,158.0
20,BRLA11,2022-05,1.06,150.0
21,BRLA11,2022-06,1.09,150.0
22,BRLA11,2022-07,1.09,150.0
23,BRLA11,2022-08,1.09,150.0
24,BRLA11,2022-09,1.09,145.87
25,BRLA11,2022-10,1.09,145.0
26,BRLA11,2022-11,1.09,144.0
27,BRLA11,2022-12,1.09,142.99
0,BTAL11,2021-02,0.16,101.2
1,BTAL11,2021-03,0.35,103.8
2,BTAL11,2021-04,0.48,105.0
3,BTAL11,2021-05,0.56,103.89
4,BTAL11,2021-06,0.66,97.64
5,BTAL11,2021-07,0.7,100.79
6,BTAL11,2021-08,0.79,94.99
7,BTAL11,2021-09,0.8,95.08
8,BTAL11,2021-10,0.8,92.5
9,BTAL11,2021-11,0.8,89.0
10,BTAL11,2021-12,0.83,99.0
11,BTAL11,2022-01,0.8,94.97
12,BTAL11,2022-02,0.8,94.14
13,BTAL11,2022-03,0.83,98.0
14,BTAL11,2022-04,0.83,97.58
15,BTAL11,2022-05,0.83,98.88
16,BTAL11,2022-06,0.83,94.62
17,BTAL11,2022-07,0.83,90.9
18,BTAL11,2022-08,0.83,99.65
19,BTAL11,2022-09,0.83,100.45
20,BTAL11,2022-10,0.83,98.67
21,BTAL11,2022-11,0.83,89.52
22,BTAL11,2022-12,0.83,95.0
0,BTLG11,2020-02,0.6,106.3634
1,BTLG11,2020-03,0.5,87.6194
2,BTLG11,2020-04,0.5,89.6898
3,BTLG11,2020-05,0.5,102.133
4,BTLG11,2020-06,0.5,103.0287
5,BTLG11,2020-07,0.5,108.8422
6,BTLG11,2020-08,0.33,107.0
7,BTLG11,2020-09,0.6,104.4
8,BTLG11,2020-10,0.6,108.6201
9,BTLG11,2020-11,0.6,110.1
10,BTLG11,2020-12,0.6,111.5
11,BTLG11,2021-01,0.6,112.94
12,BTLG11,2021-02,0.6,118.0
13,BTLG11,2021-03,0.63,114.71
14,BTLG11,2021-04,0.7,115.29
15,BTLG11,2021-05,0.7,111.7
16,BTLG11,2021-06,0.7,106.34
17,BTLG11,2021-07,0.74,110.72
18,BTLG11,2021-08,0.72,106.39
19,BTLG11,2021-09,0.72,106.89
20,BTLG11,2021-10,0.72,104.0
21,BTLG11,2021-11,0.72,100.72
22,BTLG11,2021-12,0.72,106.93
23,BTLG11,2022-01,0.72,105.29
24,BTLG11,2022-02,0.72,103.0
25,BTLG11,2022-03,0.72,103.2
26,BTLG11,2022-04,0.72,102.99
27,BTLG11,2022-05,0.72,102.0
28,BTLG11,2022-06,0.82,100.0
29,BTLG11,2022-07,0.74,100.15
30,BTLG11,2022-08,0.74,103.95
31,BTLG11,2022-09,0.74,103.0
32,BTLG11,2022-10,0.74,102.39
33,BTLG11,2022-11,0.74,98.31
34,BTLG11,2022-12,0.74,100.4
0,BTRA11,2021-06,0.0,-1.0
1,BTRA11,2021-07,0.19,96.4
2,BTRA11,2021-08,0.61,92.79
3,BTRA11,2021-09,0.55,92.7
4,BTRA11,2021-09,0.55,92.7
5,BTRA11,2021-10,0.78,89.21
6,BTRA11,2021-11,0.9,90.29
7,BTRA11,2021-12,0.97,99.74
8,BTRA11,2022-01,0.9,99.48
9,BTRA11,2022-02,0.9,100.8
10,BTRA11,2022-03,0.94,99.02
11,BTRA11,2022-04,0.94,101.7
12,BTRA11,2022-05,0.7,102.0
13,BTRA11,2022-06,0.7,83.99
14,BTRA11,2022-07,0.7,77.98
15,BTRA11,2022-08,0.7,90.65
16,BTRA11,2022-09,0.8,85.05
17,BTRA11,2022-10,0.85,87.09
18,BTRA11,2022-11,0.85,83.13
19,BTRA11,2022-12,0.88,86.19
0,BTSG11,2021-12,0.79,47.82
1,BTSG11,2022-01,0.79,47.82
2,BTSG11,2022-02,0.79,47.82
3,BTSG11,2022-03,0.78,47.82
4,BTSG11,2022-04,0.78,47.82
5,BTSG11,2022-05,0.78,47.82
6,BTSG11,2022-06,0.78,47.82
7,BTSG11,2022-07,0.88,47.82
8,BTSG11,2022-08,0.87,47.82
9,BTSG11,2022-09,0.87,100.0
10,BTSG11,2022-10,0.87,100.0
11,BTSG11,2022-11,0.86,100.0
12,BTSG11,2022-12,0.87,100.0
0,BTWR11,2021-06,0.56,107.1
1,BTWR11,2021-07,0.15,107.1
2,BTWR11,2021-08,0.15,106.4
3,BTWR11,2021-09,0.21,106.4
4,BTWR11,2021-10,0.27,106.4
5,BTWR11,2021-11,0.32,106.4
6,BTWR11,2021-12,0.49,106.4
7,BTWR11,2022-01,0.25,106.4
8,BTWR11,2022-02,0.3,108.0
9,BTWR11,2022-03,0.37,108.0
10,BTWR11,2022-04,0.43,105.49
11,BTWR11,2022-05,0.5,105.49
12,BTWR11,2022-06,0.46,105.49
13,BTWR11,2022-07,0.36,105.49
14,BTWR11,2022-08,0.38,105.49
15,BTWR11,2022-09,0.48,105.49
16,BTWR11,2022-10,0.42,105.49
17,BTWR11,2022-11,0.42,105.49
18,BTWR11,2022-12,0.73,105.49
0,CBOP11,2020-02,0.49,90.8
1,CBOP11,2020-03,0.4,70.95
2,CBOP11,2020-04,0.4,74.37
3,CBOP11,2020-05,0.4,73.0
4,CBOP11,2020-06,0.35,75.0
5,CBOP11,2020-07,0.49,71.99
6,CBOP11,2020-08,0.49,77.4
7,CBOP11,2020-09,0.49,79.9
8,CBOP11,2020-10,0.49,78.1
9,CBOP11,2020-11,0.49,76.8
10,CBOP11,2020-12,0.89,74.66
11,CBOP11,2021-01,0.49,72.5
12,CBOP11,2021-02,0.49,74.79
13,CBOP11,2021-03,0.49,77.43
14,CBOP11,2021-04,0.49,75.0
15,CBOP11,2021-05,0.49,72.0
16,CBOP11,2021-06,0.5,75.01
17,CBOP11,2021-07,0.49,72.99
18,CBOP11,2021-08,0.49,69.49
19,CBOP11,2021-09,0.49,63.25
20,CBOP11,2021-10,0.49,64.39
21,CBOP11,2021-11,0.49,61.06
22,CBOP11,2021-12,2.6,63.0
23,CBOP11,2022-01,0.49,70.1
24,CBOP11,2022-02,0.49,60.59
25,CBOP11,2022-03,0.49,60.98
26,CBOP11,2022-04,0.49,63.39
27,CBOP11,2022-05,0.49,63.0
28,CBOP11,2022-06,1.03,61.08
29,CBOP11,2022-07,0.49,61.69
30,CBOP11,2022-08,0.49,60.43
31,CBOP11,2022-09,0.49,58.67
32,CBOP11,2022-10,0.49,56.52
33,CBOP11,2022-11,0.49,56.12
34,CBOP11,2022-12,1.12,51.71
0,CCRF11,2021-05,0.15,-1.0
1,CCRF11,2021-06,0.21,-1.0
2,CCRF11,2021-07,0.27,-1.0
3,CCRF11,2021-08,0.52,100.0
4,CCRF11,2021-09,0.79,99.99
5,CCRF11,2021-10,0.83,107.99
6,CCRF11,2021-11,1.1,100.0
7,CCRF11,2021-12,1.32,102.0
8,CCRF11,2022-01,1.35,98.67
9,CCRF11,2022-02,1.05,98.0
10,CCRF11,2022-03,1.2,98.98
11,CCRF11,2022-04,1.26,99.05
12,CCRF11,2022-05,0.74,100.0
13,CCRF11,2022-06,1.9,99.5
14,CCRF11,2022-07,1.1,99.0
15,CCRF11,2022-08,0.9,98.88
16,CCRF11,2022-09,0.7,97.0
17,CCRF11,2022-10,0.7,97.39
18,CCRF11,2022-11,0.55,96.55
19,CCRF11,2022-12,0.5,84.01
0,CEOC11,2020-02,0.56,92.01
1,CEOC11,2020-03,0.51,73.5001
2,CEOC11,2020-04,0.53,76.7999
3,CEOC11,2020-05,0.57,80.4
4,CEOC11,2020-06,0.57,90.0
5,CEOC11,2020-07,0.57,82.85
6,CEOC11,2020-08,0.58,81.82
7,CEOC11,2020-09,0.33,80.87
8,CEOC11,2020-10,0.31,71.1
9,CEOC11,2020-11,0.42,70.64
10,CEOC11,2020-12,0.52,69.19
11,CEOC11,2021-01,0.46,70.34
12,CEOC11,2021-02,0.46,70.5
13,CEOC11,2021-03,0.45,71.9
14,CEOC11,2021-04,0.44,70.99
15,CEOC11,2021-05,0.46,68.11
16,CEOC11,2021-06,0.46,69.63
17,CEOC11,2021-07,0.46,69.17
18,CEOC11,2021-08,0.46,65.51
19,CEOC11,2021-09,0.46,61.98
20,CEOC11,2021-10,0.46,62.0
21,CEOC11,2021-11,0.46,54.0
22,CEOC11,2021-12,0.43,60.0
23,CEOC11,2022-01,0.47,58.0
24,CEOC11,2022-02,0.49,57.14
25,CEOC11,2022-03,0.5,59.0
26,CEOC11,2022-04,0.49,63.85
27,CEOC11,2022-05,0.49,62.5
28,CEOC11,2022-06,0.5,60.0
29,CEOC11,2022-07,0.5,60.0
30,CEOC11,2022-08,0.5,62.88
31,CEOC11,2022-09,0.5,59.95
32,CEOC11,2022-10,0.5,60.91
33,CEOC11,2022-11,0.5,56.03
34,CEOC11,2022-12,0.6,54.24
0,CNES11,2020-02,0.11,83.5
1,CNES11,2020-03,0.54,63.0
2,CNES11,2020-04,0.17,70.0
3,CNES11,2020-05,0.3,71.17
4,CNES11,2020-06,0.14,70.3
5,CNES11,2020-07,0.34,65.45
6,CNES11,2020-08,0.23,68.45
7,CNES11,2020-09,0.29,65.27
8,CNES11,2020-10,0.19,62.02
9,CNES11,2020-11,0.28,64.76
10,CNES11,2020-12,0.19,61.0
11,CNES11,2021-01,0.17,54.5
12,CNES11,2021-02,0.1,50.05
13,CNES11,2021-03,0.08,43.89
14,CNES11,2021-04,0.07,42.73
15,CNES11,2021-05,0.06,42.68
16,CNES11,2021-06,0.06,41.48
17,CNES11,2021-07,0.15,39.6
18,CNES11,2021-08,0.15,38.42
19,CNES11,2021-09,0.11,37.65
20,CNES11,2021-10,0.1,36.4
21,CNES11,2021-11,0.13,35.78
22,CNES11,2021-12,0.14,34.5
23,CNES11,2022-01,0.13,33.01
24,CNES11,2022-02,0.06,34.2
25,CNES11,2022-03,0.07,34.19
26,CNES11,2022-04,0.09,32.83
27,CNES11,2022-05,0.09,34.45
28,CNES11,2022-06,0.1,33.16
29,CNES11,2022-07,0.1,32.5
30,CNES11,2022-08,0.11,35.71
31,CNES11,2022-09,0.11,33.06
32,CNES11,2022-10,0.12,31.1
33,CNES11,2022-11,0.11,33.0
34,CNES11,2022-12,0.17,32.39
0,CPFF11,2020-02,0.58,100.2
1,CPFF11,2020-03,0.3,79.0
2,CPFF11,2020-04,0.3,80.0
3,CPFF11,2020-05,0.35,77.0
4,CPFF11,2020-06,0.4,79.8299
5,CPFF11,2020-07,0.0,80.99
6,CPFF11,2020-08,0.0,79.1999
7,CPFF11,2020-09,0.55,77.68
8,CPFF11,2020-10,0.6,77.6
9,CPFF11,2020-11,0.65,79.22
10,CPFF11,2020-12,0.96,81.5
11,CPFF11,2021-01,0.8,82.45
12,CPFF11,2021-02,0.8,83.85
13,CPFF11,2021-03,0.75,81.77
14,CPFF11,2021-04,0.82,82.4
15,CPFF11,2021-05,0.8,82.21
16,CPFF11,2021-06,0.8,81.69
17,CPFF11,2021-07,0.81,82.1
18,CPFF11,2021-08,0.7,80.6
19,CPFF11,2021-09,0.72,79.15
20,CPFF11,2021-10,0.52,75.44
21,CPFF11,2021-11,0.46,69.0
22,CPFF11,2021-12,0.61,70.0
23,CPFF11,2022-01,0.71,71.97
24,CPFF11,2022-02,0.63,71.36
25,CPFF11,2022-03,0.6,71.42
26,CPFF11,2022-04,0.6,71.49
27,CPFF11,2022-05,0.62,69.99
28,CPFF11,2022-06,0.6,69.04
29,CPFF11,2022-07,0.6,68.82
30,CPFF11,2022-08,0.62,73.09
31,CPFF11,2022-09,0.6,74.97
32,CPFF11,2022-10,0.62,76.5
33,CPFF11,2022-11,0.6,72.0
34,CPFF11,2022-12,0.6,65.3
0,CPTS11,2020-02,0.65,-1.0
1,CPTS11,2020-03,0.65,-1.0
2,CPTS11,2020-04,0.65,-1.0
3,CPTS11,2020-05,0.65,-1.0
4,CPTS11,2020-06,0.67,0.15
5,CPTS11,2020-07,0.72,96.9
6,CPTS11,2020-08,0.75,95.68
7,CPTS11,2020-09,0.72,96.8
8,CPTS11,2020-10,0.9,95.99
9,CPTS11,2020-11,1.05,96.85
10,CPTS11,2020-12,1.0,104.15
11,CPTS11,2021-01,1.05,102.0
12,CPTS11,2021-02,1.05,99.96
13,CPTS11,2021-03,1.01,101.5
14,CPTS11,2021-04,1.05,102.0
15,CPTS11,2021-05,1.0,99.8
16,CPTS11,2021-06,1.0,100.22
17,CPTS11,2021-07,1.01,99.69
18,CPTS11,2021-08,1.0,98.4
19,CPTS11,2021-09,1.0,98.1
20,CPTS11,2021-10,1.01,97.95
21,CPTS11,2021-11,1.0,95.8
22,CPTS11,2021-12,1.1,95.96
23,CPTS11,2022-01,1.1,96.7
24,CPTS11,2022-02,1.1,95.5
25,CPTS11,2022-03,1.1,95.0
26,CPTS11,2022-04,1.08,94.89
27,CPTS11,2022-05,1.12,93.85
28,CPTS11,2022-06,1.1,90.84
29,CPTS11,2022-07,1.1,87.88
30,CPTS11,2022-08,1.1,89.18
31,CPTS11,2022-09,1.05,91.15
32,CPTS11,2022-10,0.85,90.1
33,CPTS11,2022-11,0.37,83.35
34,CPTS11,2022-12,0.58,82.09
0,CRFF11,2020-02,0.7,108.5
1,CRFF11,2020-03,0.3,87.0
2,CRFF11,2020-04,0.3,85.61
3,CRFF11,2020-05,0.4,77.51
4,CRFF11,2020-06,0.51,87.4499
5,CRFF11,2020-07,0.42,84.3501
6,CRFF11,2020-08,0.42,80.5
7,CRFF11,2020-09,0.42,80.6
8,CRFF11,2020-10,0.42,84.0
9,CRFF11,2020-11,0.42,83.94
10,CRFF11,2020-12,0.42,85.7
11,CRFF11,2021-01,0.45,80.41
12,CRFF11,2021-02,0.48,80.8
13,CRFF11,2021-03,0.5,79.89
14,CRFF11,2021-04,0.5,77.01
15,CRFF11,2021-05,0.46,72.5
16,CRFF11,2021-06,0.37,71.58
17,CRFF11,2021-07,0.4,73.15
18,CRFF11,2021-08,0.4,70.0
19,CRFF11,2021-09,0.4,68.58
20,CRFF11,2021-10,0.4,69.49
21,CRFF11,2021-11,0.4,67.82
22,CRFF11,2021-12,0.51,67.73
23,CRFF11,2022-01,0.51,66.75
24,CRFF11,2022-02,0.51,67.26
25,CRFF11,2022-03,0.52,65.9
26,CRFF11,2022-04,0.57,64.61
27,CRFF11,2022-05,0.59,65.06
28,CRFF11,2022-06,0.63,65.82
29,CRFF11,2022-07,0.59,65.71
30,CRFF11,2022-08,0.61,73.6
31,CRFF11,2022-09,0.63,73.99
32,CRFF11,2022-10,0.63,77.88
33,CRFF11,2022-11,0.63,73.19
34,CRFF11,2022-12,0.63,66.03
0,CVBI11,2020-02,0.73,100.52
1,CVBI11,2020-03,0.6,81.35
2,CVBI11,2020-04,0.55,83.0
3,CVBI11,2020-05,0.5,87.51
4,CVBI11,2020-06,0.63,89.89
5,CVBI11,2020-07,0.6,88.46
6,CVBI11,2020-08,0.67,90.7
7,CVBI11,2020-09,0.75,94.1
8,CVBI11,2020-10,1.0,97.3
9,CVBI11,2020-11,1.5,98.69
10,CVBI11,2020-12,1.95,104.89
11,CVBI11,2021-01,1.24,108.18
12,CVBI11,2021-02,1.24,109.02
13,CVBI11,2021-03,0.85,106.0
14,CVBI11,2021-04,1.0,105.55
15,CVBI11,2021-05,1.0,105.0
16,CVBI11,2021-06,1.0,101.54
17,CVBI11,2021-07,0.85,103.7
18,CVBI11,2021-08,1.0,102.0
19,CVBI11,2021-09,1.23,101.49
20,CVBI11,2021-10,1.12,101.5
21,CVBI11,2021-11,1.12,97.79
22,CVBI11,2021-12,1.12,102.25
23,CVBI11,2022-01,1.12,101.63
24,CVBI11,2022-02,1.12,100.24
25,CVBI11,2022-03,1.12,102.79
26,CVBI11,2022-04,1.5,100.1
27,CVBI11,2022-05,1.5,100.93
28,CVBI11,2022-06,1.3,99.5
29,CVBI11,2022-07,1.0,97.7
30,CVBI11,2022-08,0.74,92.09
31,CVBI11,2022-09,0.66,90.19
32,CVBI11,2022-10,0.66,90.52
33,CVBI11,2022-11,0.75,88.32
34,CVBI11,2022-12,1.1,86.3
0,CXCE11B,2020-02,0.8,2579.9993
1,CXCE11B,2020-03,0.83,2181.9988
2,CXCE11B,2020-04,0.81,2400.001
3,CXCE11B,2020-05,0.82,2449.9997
4,CXCE11B,2020-06,0.77,2550.0
5,CXCE11B,2020-07,0.81,99.8
6,CXCE11B,2020-08,0.8,102.0
7,CXCE11B,2020-09,0.92,102.0
8,CXCE11B,2020-10,0.92,108.0
9,CXCE11B,2020-11,0.91,108.16
10,CXCE11B,2020-12,0.92,104.0
11,CXCE11B,2021-01,0.92,102.53
12,CXCE11B,2021-01,0.92,102.53
13,CXCE11B,2021-02,0.9,86.98
14,CXCE11B,2021-03,0.92,82.07
15,CXCE11B,2021-04,0.92,93.0
16,CXCE11B,2021-05,0.91,83.6
17,CXCE11B,2021-06,0.91,89.45
18,CXCE11B,2021-07,0.91,89.4
19,CXCE11B,2021-08,0.92,50.49
20,CXCE11B,2021-09,0.83,56.84
21,CXCE11B,2021-10,0.33,56.5
22,CXCE11B,2021-11,0.36,39.47
23,CXCE11B,2021-12,0.37,45.5
24,CXCE11B,2022-01,0.37,45.7
25,CXCE11B,2022-02,0.37,40.22
26,CXCE11B,2022-03,0.35,41.56
27,CXCE11B,2022-04,0.35,39.39
28,CXCE11B,2022-05,0.34,39.02
29,CXCE11B,2022-06,0.35,36.4
30,CXCE11B,2022-07,0.34,37.39
31,CXCE11B,2022-08,0.36,39.96
32,CXCE11B,2022-09,0.4,39.99
33,CXCE11B,2022-10,0.46,41.3
34,CXCE11B,2022-11,0.45,42.25
35,CXCE11B,2022-12,0.4,41.7
0,CXCO11,2021-04,0.58,103.22
1,CXCO11,2021-05,0.72,102.38
2,CXCO11,2021-06,0.66,101.5
3,CXCO11,2021-07,0.66,100.19
4,CXCO11,2021-08,0.66,95.0
5,CXCO11,2021-09,0.65,91.43
6,CXCO11,2021-10,0.65,89.92
7,CXCO11,2021-11,0.65,71.8
8,CXCO11,2021-12,0.65,81.5
9,CXCO11,2022-01,0.65,80.79
10,CXCO11,2022-02,0.65,76.1
11,CXCO11,2022-03,0.65,78.09
12,CXCO11,2022-04,0.73,78.0
13,CXCO11,2022-05,0.73,77.15
14,CXCO11,2022-06,0.74,75.49
15,CXCO11,2022-07,0.72,74.5
16,CXCO11,2022-08,0.72,79.19
17,CXCO11,2022-09,0.71,78.03
18,CXCO11,2022-10,0.72,77.98
19,CXCO11,2022-11,0.72,70.4
20,CXCO11,2022-12,0.72,70.75
0,CXRI11,2020-02,0.85,1474.0005
1,CXRI11,2020-03,0.85,1169.9899
2,CXRI11,2020-04,0.85,1251.5606
3,CXRI11,2020-05,1.0,1300.0003
4,CXRI11,2020-06,2.21,1560.0001
5,CXRI11,2020-07,0.7,1730.0004
6,CXRI11,2020-08,0.7,1550.0002
7,CXRI11,2020-09,0.7,184.99
8,CXRI11,2020-10,0.7,149.0
9,CXRI11,2020-11,0.7,144.0
10,CXRI11,2020-12,0.7,136.85
11,CXRI11,2021-01,0.6,114.11
12,CXRI11,2021-02,0.6,98.0
13,CXRI11,2021-03,0.6,99.49
14,CXRI11,2021-04,0.6,95.0
15,CXRI11,2021-05,0.54,91.6
16,CXRI11,2021-06,0.36,83.77
17,CXRI11,2021-07,0.45,74.25
18,CXRI11,2021-08,0.45,73.5
19,CXRI11,2021-09,0.45,72.02
20,CXRI11,2021-10,0.45,70.98
21,CXRI11,2021-11,0.45,68.0
22,CXRI11,2021-12,0.55,68.24
23,CXRI11,2022-01,0.51,68.5
24,CXRI11,2022-02,0.51,64.98
25,CXRI11,2022-03,0.51,64.67
26,CXRI11,2022-04,0.53,65.02
27,CXRI11,2022-05,0.55,62.97
28,CXRI11,2022-06,0.64,63.28
29,CXRI11,2022-07,0.55,63.0
30,CXRI11,2022-08,0.55,68.91
31,CXRI11,2022-09,0.55,69.93
32,CXRI11,2022-10,0.55,69.3
33,CXRI11,2022-11,0.55,68.98
34,CXRI11,2022-12,0.56,63.0
0,CYCR11,2021-09,0.1,-1.0
1,CYCR11,2021-10,0.11,-1.0
2,CYCR11,2021-11,1.5,100.0
3,CYCR11,2021-12,1.74,103.0
4,CYCR11,2022-01,1.15,99.95
5,CYCR11,2022-02,1.15,99.99
6,CYCR11,2022-03,1.15,99.5
7,CYCR11,2022-04,1.35,99.0
8,CYCR11,2022-05,1.35,103.4
9,CYCR11,2022-06,1.15,102.0
10,CYCR11,2022-07,1.0,99.0
11,CYCR11,2022-08,1.0,92.99
12,CYCR11,2022-09,0.1,85.99
13,CYCR11,2022-10,0.1,8.7
14,CYCR11,2022-11,0.1,8.63
15,CYCR11,2022-12,0.12,8.92
0,DEVA11,2020-11,2.68,155.0
1,DEVA11,2020-12,2.51,117.99
2,DEVA11,2021-01,1.95,122.81
3,DEVA11,2021-02,1.28,119.6
4,DEVA11,2021-03,1.54,118.75
5,DEVA11,2021-04,1.37,110.24
6,DEVA11,2021-05,1.1,105.01
7,DEVA11,2021-06,1.11,105.0
8,DEVA11,2021-07,1.26,104.0
9,DEVA11,2021-08,1.45,104.22
10,DEVA11,2021-09,1.33,102.35
11,DEVA11,2021-10,1.4,102.39
12,DEVA11,2021-11,1.42,98.2
13,DEVA11,2021-12,1.35,103.8
14,DEVA11,2022-01,1.25,102.41
15,DEVA11,2022-02,1.18,101.58
16,DEVA11,2022-03,1.31,99.15
17,DEVA11,2022-04,1.4,97.51
18,DEVA11,2022-05,1.6,98.49
19,DEVA11,2022-06,1.41,99.51
20,DEVA11,2022-07,1.25,99.8
21,DEVA11,2022-08,1.0,97.76
22,DEVA11,2022-09,0.55,94.64
23,DEVA11,2022-10,0.56,90.3
24,DEVA11,2022-11,0.9,84.48
25,DEVA11,2022-12,1.05,87.25
0,DVFF11,2021-05,0.8,-1.0
1,DVFF11,2021-06,0.32,-1.0
2,DVFF11,2021-07,0.7,99.99
3,DVFF11,2021-08,0.7,96.48
4,DVFF11,2021-09,0.7,94.9
5,DVFF11,2021-10,0.75,96.65
6,DVFF11,2021-11,0.8,89.9
7,DVFF11,2021-12,0.7,96.79
8,DVFF11,2022-01,0.7,92.01
9,DVFF11,2022-02,0.7,83.18
10,DVFF11,2022-03,0.7,75.9
11,DVFF11,2022-04,0.75,72.0
12,DVFF11,2022-05,0.8,70.97
13,DVFF11,2022-06,0.77,72.0
14,DVFF11,2022-07,0.75,71.9
15,DVFF11,2022-08,0.75,78.28
16,DVFF11,2022-09,0.7,76.29
17,DVFF11,2022-10,0.7,75.08
18,DVFF11,2022-11,0.85,72.78
19,DVFF11,2022-12,0.8,73.0
0,EDFO11B,2020-02,1.52,269.99
1,EDFO11B,2020-03,1.53,222.0
2,EDFO11B,2020-04,1.48,264.99
3,EDFO11B,2020-05,1.53,250.0
4,EDFO11B,2020-06,1.6,260.8
5,EDFO11B,2020-07,1.36,264.99
6,EDFO11B,2020-08,1.35,263.03
7,EDFO11B,2020-09,1.57,268.96
8,EDFO11B,2020-10,1.55,261.9
9,EDFO11B,2020-11,1.6,259.0
10,EDFO11B,2020-12,1.46,257.98
11,EDFO11B,2021-01,1.5,250.15
12,EDFO11B,2021-02,1.43,250.03
13,EDFO11B,2021-03,1.31,248.0
14,EDFO11B,2021-04,1.34,247.38
15,EDFO11B,2021-05,1.36,240.0
16,EDFO11B,2021-06,1.35,245.0
17,EDFO11B,2021-07,1.33,255.0
18,EDFO11B,2021-08,1.32,245.0
19,EDFO11B,2021-09,1.36,249.97
20,EDFO11B,2021-10,1.32,219.97
21,EDFO11B,2021-11,1.72,223.99
22,EDFO11B,2021-12,1.52,215.0
23,EDFO11B,2022-01,1.4,215.0
24,EDFO11B,2022-02,1.46,213.15
25,EDFO11B,2022-03,1.52,206.0
26,EDFO11B,2022-04,1.54,211.0
27,EDFO11B,2022-05,1.49,203.71
28,EDFO11B,2022-06,1.65,202.0
29,EDFO11B,2022-07,1.68,190.0
30,EDFO11B,2022-08,1.68,206.71
31,EDFO11B,2022-09,1.76,205.99
32,EDFO11B,2022-10,1.82,198.0
33,EDFO11B,2022-11,1.64,218.99
34,EDFO11B,2022-12,1.82,200.0
0,EDGA11,2020-02,0.16,48.0022
1,EDGA11,2020-03,0.12,34.698
2,EDGA11,2020-04,0.11,34.2419
3,EDGA11,2020-05,0.09,31.1787
4,EDGA11,2020-06,0.05,34.3113
5,EDGA11,2020-07,0.26,30.8515
6,EDGA11,2020-08,0.12,31.46
7,EDGA11,2020-09,0.07,30.05
8,EDGA11,2020-10,0.15,29.09
9,EDGA11,2020-11,0.23,29.55
10,EDGA11,2020-12,0.22,30.9
11,EDGA11,2021-01,0.14,30.3
12,EDGA11,2021-02,0.15,29.08
13,EDGA11,2021-03,0.15,27.08
14,EDGA11,2021-04,0.1,25.97
15,EDGA11,2021-05,0.18,26.86
16,EDGA11,2021-06,0.3,25.86
17,EDGA11,2021-07,0.03,28.18
18,EDGA11,2021-08,0.09,26.03
19,EDGA11,2021-09,0.13,24.33
20,EDGA11,2021-10,0.12,24.3
21,EDGA11,2021-11,0.1,23.19
22,EDGA11,2021-12,0.09,23.08
23,EDGA11,2022-01,0.11,22.69
24,EDGA11,2022-02,0.15,20.45
25,EDGA11,2022-03,0.18,19.45
26,EDGA11,2022-04,0.14,20.88
27,EDGA11,2022-05,0.16,18.85
28,EDGA11,2022-06,0.14,17.92
29,EDGA11,2022-07,0.09,17.76
30,EDGA11,2022-08,0.08,20.34
31,EDGA11,2022-09,0.1,18.02
32,EDGA11,2022-10,0.15,18.02
33,EDGA11,2022-11,0.15,18.25
34,EDGA11,2022-12,0.12,19.05
0,EQIR11,2021-11,1.04,100.0
1,EQIR11,2021-12,1.07,100.0
2,EQIR11,2022-01,1.05,99.8
3,EQIR11,2022-02,1.05,99.8
4,EQIR11,2022-03,1.1,99.57
5,EQIR11,2022-04,1.1,98.98
6,EQIR11,2022-05,1.1,99.48
7,EQIR11,2022-06,1.2,94.5
8,EQIR11,2022-07,1.1,94.0
9,EQIR11,2022-08,1.1,98.54
10,EQIR11,2022-09,0.11,9.8
11,EQIR11,2022-10,0.11,9.67
12,EQIR11,2022-11,0.11,9.1
13,EQIR11,2022-12,0.11,9.55
0,EURO11,2020-02,0.7,187.8
1,EURO11,2020-03,0.7,161.0
2,EURO11,2020-04,0.55,157.5001
3,EURO11,2020-05,0.7,183.99
4,EURO11,2020-06,0.83,198.96
5,EURO11,2020-07,0.75,207.0
6,EURO11,2020-08,0.75,215.99
7,EURO11,2020-09,0.75,217.45
8,EURO11,2020-10,0.75,213.99
9,EURO11,2020-11,0.75,216.0
10,EURO11,2020-12,3.32,221.38
11,EURO11,2021-01,1.3,218.0
12,EURO11,2021-02,1.35,211.9
13,EURO11,2021-03,1.35,205.1
14,EURO11,2021-04,1.35,210.46
15,EURO11,2021-05,1.35,208.29
16,EURO11,2021-06,1.4,206.33
17,EURO11,2021-07,1.45,207.99
18,EURO11,2021-08,1.5,205.99
19,EURO11,2021-09,1.55,205.67
20,EURO11,2021-10,1.5,203.49
21,EURO11,2021-11,1.6,194.49
22,EURO11,2021-12,1.72,208.0
23,EURO11,2022-01,1.72,199.52
24,EURO11,2022-02,1.78,203.99
